éûä‘,4f0ãzçûâ∑ìx,4f1ãzçûâ∑ìx,4f2ãzçûâ∑ìx,4f3ãzçûâ∑ìx,4f4ãzçûâ∑ìx,4f5ãzçûâ∑ìx,4f6ãzçûâ∑ìx,4f7ãzçûâ∑ìx,4f8ãzçûâ∑ìx,4f9ãzçûâ∑ìx,äOãCâ∑
2021-01-11 13:00:00,15.4,15.4,17.5,17.5,9.1,9.1,8.3,8.3,8.3,16.9,5.8
2021-01-11 13:30:00,15.4,15.4,17.5,17.5,9.1,9.1,8.3,8.3,8.3,16.9,6
2021-01-11 14:00:00,15.4,15.4,17.5,17.5,9.5,9.5,8.7,8.7,8.7,16.9,6.3
2021-01-11 14:30:00,15.4,15.4,17.5,17.5,9.5,9.5,8.7,8.7,8.7,16.9,6.6
2021-01-11 15:00:00,15.4,15.4,17.5,17.5,9.5,9.5,8.7,8.7,8.7,16.9,6.3
2021-01-11 15:30:00,15.4,15.4,17,17,9.5,9.5,8.7,8.7,8.7,16.9,5.8
2021-01-11 16:00:00,15.4,15.4,17.5,17.5,9.5,9.5,8.7,8.7,8.7,16.9,5.4
2021-01-11 16:30:00,15.4,15.4,17.5,17.5,9.1,9.1,8.7,8.7,8.7,16.9,5.2
2021-01-11 17:00:00,17,17,17,17,11,11,10.3,10.3,10.3,16.9,4.8
2021-01-11 17:30:00,17.8,17.8,17.5,17.5,12.2,12.2,11.4,11.4,11.4,16.9,4.3
2021-01-11 18:00:00,17.8,17.8,17.5,17.5,13,13,12.6,12.6,12.6,16.9,4
2021-01-11 18:30:00,18.2,18.2,17,17,13.8,13.8,13,13,13,16.9,4
2021-01-11 19:00:00,18.2,18.2,17.5,17.5,14.2,14.2,13.4,13.4,13.4,16.9,3.7
2021-01-11 19:30:00,18.2,18.2,17,17,14.5,14.5,13.8,13.8,13.8,16.9,3.5
2021-01-11 20:00:00,18.2,18.2,17.5,17.5,14.5,14.5,14.2,14.2,14.2,16.9,3.6
2021-01-11 20:30:00,18.2,18.2,17.5,17.5,14.9,14.9,14.2,14.2,14.2,16.9,3.6
2021-01-11 21:00:00,18.2,18.2,17.5,17.5,14.9,14.9,14.5,14.5,14.5,16.9,3.4
2021-01-11 21:30:00,18.2,18.2,17.5,17.5,14.9,14.9,14.5,14.5,14.5,16.9,3.4
2021-01-11 22:00:00,18.2,18.2,17,17,14.9,14.9,14.5,14.5,14.5,16.5,3.5
2021-01-11 22:30:00,18.2,18.2,17.5,17.5,15.3,15.3,14.9,14.9,14.9,16.5,3.2
2021-01-11 23:00:00,18.2,18.2,17.5,17.5,15.3,15.3,14.9,14.9,14.9,16.5,3.4
2021-01-11 23:30:00,18.2,18.2,17.5,17.5,15.3,15.3,14.9,14.9,14.9,16.5,3.6
